,mq2,"0,81948","0,77793","0,81391","0,75905","0,83644","0,81898","0,87110","0,79560"
7,mq3,"0,87371","0,82116","0,83415","0,81545","0,88738","0,79550","0,90605","0,75098"
,mq4,"0,32680","0,59814","0,59864","0,66413","0,31802","0,47149","0,00096","0,01584"
,mq5,"0,71855","0,73544","0,53322","0,65018","0,75741","0,90352","0,70275","0,35678"
BD,Índice,IDMAP,IPCA,LAMP,LMDS,MDS,PBC,TSNE,UMAP
,mq1,"0,63523","0,66227","0,65950","0,65673","0,62621","0,63037","0,66158",1
,mq2,"0,75866","0,70333","0,72420","0,70984","0,75279","0,81387","0,82323","0,74774"
8,mq3,"0,86524","0,81952","0,84836","0,84771","0,85609","0,83847","0,88814","0,63599"
,mq4,"0,34334","0,67145","0,65363","0,72914","0,33001","0,50440","0,00096",0
,mq5,"0,75954","0,53017","0,49744","0,47988","0,72717","0,49967","0,55982","0,04199"
BD,Índice,IDMAP,IPCA,LAMP,LMDS,MDS,PBC,TSNE,UMAP
,mq1,"0,72492","0,70213","0,69605","0,71581","0,70213","0,74468","0,67325","0,98480"
,mq2,"0,71773","0,67164","0,65626","0,65672","0,69425","0,75274","0,77094","0,68382"
9,mq3,"0,83349","0,76081","0,75224","0,78672","0,81281","0,75459","0,84899","0,68900"
,mq4,"0,35451","0,68673","0,74329","0,75110","0,34515","0,58165","0,11237","0,01624"
,mq5,"0,66576","0,44124","0,39129","0,32424","0,65274","0,33272","0,59882","0,06771"
BD,Índice,IDMAP,IPCA,LAMP,LMDS,MDS,PBC,TSNE,UMAP
,mq1,"0,20790","0,19200","0,18943","0,18829","0,17238","0,20790","0,25571","0,43533"
,mq2,"0,58308","0,55207","0,54829","0,55243","0,51960","0,59129","0,59909","0,60071"
10,mq3,"0,75157","0,20263","0,70649","0,20040","0,71698","0,51497","0,80155","0,74695"
,mq4,"0,38924","0,81719","0,91233","0,82635","0,38864","0,84209",0,"0,74270"
,mq5,"0,54883","0,17144","0,24212","0,16592","0,48965","0,91264","0,05567","0,10495"
BD,Índice,IDMAP,IPCA,LAMP,LMDS,MDS,PBC,TSNE,UMAP
,mq1,"0,86681","0,88382","0,89008","0,88113","0,85482","0,84014","0,93573","0,99248"
,mq2,"0,92622","0,92346","0,94738","0,93288","0,92771","0,91148","0,99481","0,98814"
11,mq3,"0,95075","0,96755","0,97359","0,96749","0,92399","0,94503","0,99392","0,95448"
,mq4,"0,29531","0,49129","0,39415","0,49274","0,29579",0,"0,00702","0,01049"
,mq5,"0,79576","0,76793","0,75170","0,76411","0,80057","0,64200","0,67764","0,46050"
BD,Índice,IDMAP,IPCA,LAMP,LMDS,MDS,PBC,TSNE,UMAP
,mq1,"0,90791","0,91381","0,90791","0,91145","0,90319","0,88784","0,91145","0,95514"
,mq2,"0,96804","0,96097","0,97090","0,95437","0,92769","0,90750","0,98054","0,95730"
12,mq3,"0,97866","0,98088","0,98445","0,97892","0,93603","0,93160","0,98244","0,93899"
,mq4,"0,12833","0,21278","0,16495","0,22728","0,15431","0,08252",0,0
,mq5,"0,95992","0,94757","0,95267","0,94137","0,93764","0,80428","0,82714","0,34534"
BD,Índice,IDMAP,IPCA,LAMP,LMDS,MDS,PBC,TSNE,UMAP
,mq1,"0,80908","0,81709","0,79840","0,81709","0,80641","0,80641","0,81976","0,92657"
,mq2,"0,91327","0,88821","0,88375","0,86917","0,89924","0,86952","0,92724","0,87104"
13,mq3,"0,96733","0,95530","0,96086","0,94619","0,94155","0,89212","0,94534","0,85624"
,mq4,"0,14705","0,34073","0,30250","0,38846","0,16498","0,08108",0,"0,07633"
,mq5,"0,96317","0,79346","0,82978","0,76958","0,95182","0,74688","0,70912","0,39634"
BD,Índice,IDMAP,IPCA,LAMP,LMDS,MDS,PBC,TSNE,UMAP
,mq1,"0,79915","0,79491","0,79066","0,77935",0,"0,78218","0,79491","0,98586"
,mq2,"0,94573","0,91870","0,92895","0,88710",0,"0,90248","0,97583","0,91245"
14,mq3,"0,96607","0,93882","0,95271","0,95149",0,"0,89727","0,97855","0,83401"
,mq4,"0,12841","0,29070","0,24444","0,41781",0,"0,14455",0,0
,mq5,"0,96938","0,88958","0,94164","0,81111",0,"0,74857","0,76139","0,51590"
BD,Índice,IDMAP,IPCA,LAMP,LMDS,MDS,PBC,TSNE,UMAP
,mq1,"0,50190","0,48420","0,49747","0,47882","0,50095","0,53161","0,53097","0,76264"
,mq2,"0,74960","0,72558","0,74529","0,70911","0,75477","0,83176","0,87708","0,81561"
15,mq3,"0,89458","0,90667","0,90642","0,88024","0,89665","0,84440","0,92056","0,84209"
,mq4,"0,30800","0,61195","0,59443","0,65926","0,29686","0,45193","0,00110","0,01255"
,mq5,"0,80476","0,53371","0,53636","0,56092","0,81152","0,42619","0,43989","0,33577"
BD,Índice,IDMAP,IPCA,LAMP,LMDS,MDS,PBC,TSNE,UMAP
,mq1,"0,67889","0,57396","0,61568","0,56005","0,66625","0,63338","0,66119","0,86789"
,mq2,"0,88075","0,84411","0,85881","0,81820","0,85655","0,84441","0,92790","0,89186"
16,mq3,"0,91815","0,92441","0,91911","0,90537","0,88306","0,89627","0,92936","0,87592"
,mq4,"0,35041","0,57217","0,49589","0,60972","0,32377","0,00398","0,00357",0
,mq5,"0,72485","0,54110","0,59958","0,55454","0,70900","0,55579","0,62683","0,81470"
BD,Índice,IDMAP,IPCA,LAMP,LMDS,MDS,PBC,TSNE,UMAP
,mq1,"0,83064","0,83126","0,82153","0,83147","0,83064","0,82671","0,83023","0,90621"
,mq2,"0,96597","0,97878","0,97828","0,97176","0,97028","0,96691","0,99635","0,98467"
17,mq3,"0,98765","0,98951","0,99084","0,99119","0,97407","0,98733","0,99700","0,97850"
,mq4,"0,27814","0,39429","0,31612","0,38971","0,27082","0,20714","0,00283","0,02706"
,mq5,"0,81044","0,73421","0,74526","0,74134","0,80830","0,70490","0,57682","0,52845"
BD,Índice,IDMAP,IPCA,LAMP,LMDS,MDS,PBC,TSNE,UMAP
,mq1,"0,93890","0,93890","0,93172","0,92183","0,93711","0,90925","0,94879","0,98742"
,mq2,"0,93563","0,92421","0,92857","0,89207","0,93768","0,89652","0,96478","0,96169"
18,mq3,"0,97085","0,96792","0,97219","0,95624","0,96674","0,91147","0,96855","0,93178"
,mq4,"0,17881","0,27412","0,23861","0,32186","0,17762","0,09168",0,0
,mq5,"0,93289","0,91691","0,91542","0,83472","0,93857","0,64772","0,84586","0,60450"
BD,Índice,IDMAP,IPCA,LAMP,LMDS,MDS,PBC,TSNE,UMAP
,mq1,"0,29714","0,29464","0,30571","0,29464","0,28214","0,29679","0,29893","0,61000"
,mq2,"0,92845","0,92440","0,94201","0,92019","0,93476","0,92341","0,97862","0,94387"
19,mq3,"0,93451","0,95965","0,96371","0,95499","0,93974","0,95417","0,97594","0,95252"
,mq4,"0,38240","0,61042","0,56969","0,61060","0,35518","0,00584","0,02869",0
,mq5,"0,64701","0,64430","0,63601","0,61578","0,67847","0,57562","0,59518","0,50911"
BD,Índice,IDMAP,IPCA,LAMP,LMDS,MDS,PBC,TSNE,UMAP
,mq1,"0,43000","0,43143","0,43171","0,41829","0,42571","0,42629","0,43771","0,91743"
,mq2,"0,96530","0,95111","0,96904","0,96038","0,97074","0,93782","0,99196","0,94820"
20,mq3,"0,95871","0,97490","0,97141","0,97584","0,96049","0,97125","0,98706","0,94023"
,mq4,"0,32474","0,50353","0,43747","0,50640","0,31528","0,01146","0,00022","0,23870"
,mq5,"0,73202","0,64279","0,55483","0,65743","0,73346","0,57212","0,57516","0,42275"
BD,Índice,IDMAP,IPCA,LAMP,LMDS,MDS,PBC,TSNE,UMAP
,mq1,1,"0,99951","0,99611","0,99368",1,"0,99514",1,"0,99514"
,mq2,"0,98960","0,98324","0,98357","0,98599","0,98574","0,95798","0,99476","0,98202"
21,mq3,"0,99421","0,99075","0,98945","0,99240","0,99121","0,97636","0,99587","0,98248"
,mq4,"0,21569","0,34589","0,29136","0,33472","0,20988","0,16160","0,00682","0,06076"
,mq5,"0,89963","0,84430","0,80278","0,85660","0,90007","0,75216","0,49522",1
BD,Índice,IDMAP,IPCA,LAMP,LMDS,MDS,PBC,TSNE,UMAP
,mq1,"0,70212","0,68757","0,70185","0,69947","0,69471","0,68889","0,71508","0,99418"
,mq2,"0,89657","0,81936","0,88366","0,83693","0,89751","0,85495","0,97657","0,94720"
22,mq3,"0,93416","0,92518","0,95673","0,92884","0,93178","0,93079","0,97160","0,80011"
,mq4,"0,26422","0,48066","0,36260","0,49134","0,25767","0,01234","0,04836",0
,mq5,"0,84952","0,79323","0,83011","0,80452","0,87040","0,75592","0,74948","0,44674"
BD,Índice,IDMAP,IPCA,LAMP,LMDS,MDS,PBC,TSNE,UMAP
,mq1,"0,84986","0,84750","0,84535","0,85145","0,84694","0,84812","0,85430","0,96767"
,mq2,"0,87465","0,85145","0,87702","0,86553","0,89236","0,86012","0,97677","0,93797"
23,mq3,"0,90215","0,90876","0,90821","0,90910","0,90247","0,89733","0,93668","0,89829"
,mq4,"0,36467","0,61483","0,56529","0,62258","0,35397","0,44988",0,0
,mq5,"0,61588","0,51908","0,54993","0,50997","0,65026","0,51319","0,51482","0,39336"
BD,Índice,IDMAP,IPCA,LAMP,LMDS,MDS,PBC,TSNE,UMAP
,mq1,"0,73114","0,60914","0,76971","0,66457","0,76829","0,88371",984,"0,99743"
,mq2,"0,89341","0,79909","0,89497","0,84391","0,90576","0,94491","0,98601","0,97786"
24,mq3,"0,94602","0,92817","0,95730","0,94058","0,94231","0,94472","0,98419","0,96865"
,mq4,"0,28754","0,49890","0,34424","0,45477","0,28351","0,36948",0,"0,01903"
,mq5,"0,77951","0,59432","0,72841","0,69493","0,78041","0,56617","0,58156","0,30075"
BD,Índice,IDMAP,IPCA,LAMP,LMDS,MDS,PBC,TSNE,UMAP
,mq1,"0,93829","0,93886",952,"0,95286","0,94743","0,95314","0,96114","0,99629"
,mq2,"0,81599","0,80296","0,81222","0,80197","0,82119","0,88253","0,94558","0,88353"
25,mq3,"0,89734","0,91024","0,91344","0,90693","0,90095","0,86278","0,92846","0,91599"
,mq4,"0,29792","0,44403","0,39573","0,44691","0,28204","0,29197",0,0
,mq5,"0,78851","0,72616","0,74091","0,72754","0,79541","0,56037","0,61313","0,51219"
BD,Índice,IDMAP,IPCA,LAMP,LMDS,MDS,PBC,TSNE,UMAP
,mq1,"0,94886","0,92286","0,93829","0,92371","0,94114","0,93086","0,96771",996
,mq2,"0,84723","0,83628","0,85374","0,84345","0,85143","0,90290","0,95732","0,93257"
26,mq3,"0,91489","0,92319","0,92795","0,92273","0,91562","0,89572","0,94548","0,92876"
,mq4,"0,27070","0,40711","0,35157","0,40911","0,26706","0,34938","0,00792",0
,mq5,"0,83644","0,77715","0,78995","0,77658","0,83532","0,60092","0,62865","0,39792"
BD,Índice,IDMAP,IPCA,LAMP,LMDS,MDS,PBC,TSNE,UMAP
,mq1,"0,95714","0,89000","0,95429","0,88686","0,94714",948,"0,97743","0,99714"
,mq2,"0,90886","0,87543","0,89788","0,87496","0,90277","0,91762","0,97026","0,94179"
27,mq3,"0,94352","0,93203","0,94531","0,93495","0,93997","0,91689","0,96637","0,94421"
,mq4,"0,23690","0,34994","0,28631","0,34977","0,23166","0,34730",0,0
,mq5,"0,89771","0,86904","0,88572","0,86696","0,89508","0,73262","0,78302","0,60660"
BD,Índice,IDMAP,IPCA,LAMP,LMDS,MDS,PBC,TSNE,UMAP
,mq1,"0,97286","0,79543","0,96886","0,84171","0,97143","0,97343",994,"0,99657"
,mq2,"0,94009","0,83608","0,93051","0,88993","0,93735","0,93062","0,97780","0,96951"
28,mq3,"0,95242","0,93153","0,95727","0,93755","0,95042","0,94226","0,97978","0,96882"
,mq4,"0,24588","0,41091","0,27681","0,36328","0,23727","0,30750",0,"0,05909"
,mq5,"0,85396","0,73732","0,83856","0,84212","0,87206","0,73314","0,67389","0,53472"
BD,Índice,IDMAP,IPCA,LAMP,LMDS,MDS,PBC,TSNE,UMAP
,mq1,"0,76143","0,74114","0,78486","0,67886","0,81343","0,84229","0,95971",1
,mq2,"0,88323","0,85291","0,87203","0,82991","0,90291","0,90426","0,97289","0,95466"
29,mq3,"0,93530","0,93524","0,94476","0,92726","0,94357","0,91739","0,97227","0,94673"
,mq4,"0,28490","0,42900","0,34421","0,44224","0,27332","0,24988",0,"0,04260"
,mq5,"0,80795","0,74122","0,76354","0,71060","0,81800","0,59957","0,61552","0,43665"
BD,Índice,IDMAP,IPCA,LAMP,LMDS,MDS,PBC,TSNE,UMAP
,mq1,"0,86114","0,80829","0,86257","0,78914","0,88229","0,89057","0,97114","0,99343"
,mq2,"0,91004","0,88718","0,90209","0,87930","0,92092","0,92224","0,97843","0,97498"
30,mq3,"0,94838","0,94731","0,95657","0,94750","0,95253","0,93311","0,97547","0,95138"
,mq4,"0,27101","0,39121","0,30697","0,39240","0,25447","0,26145","0,00806","0,08307"
,mq5,"0,83142","0,78101","0,80996","0,77551","0,84998","0,65264","0,67633","0,42700"
BD,Índice,IDMAP,IPCA,LAMP,LMDS,MDS,PBC,TSNE,UMAP
,mq1,"0,78857","0,67771","0,82314","0,71171","0,82257","0,88571","0,98371",1
,mq2,"0,91126","0,86780","0,91419","0,87661","0,92299","0,94760","0,98510","0,97880"
31,mq3,"0,94776","0,94110","0,95902","0,94355","0,94949","0,94553","0,98431","0,97516"
,mq4,"0,27726","0,43729","0,31824","0,42862","0,27387","0,35409",0,"0,01359"
,mq5,"0,80847","0,71963","0,78208","0,74802","0,81224","0,64284","0,63274","0,46495"
BD,Índice,IDMAP,IPCA,LAMP,LMDS,MDS,PBC,TSNE,UMAP
,mq1,"0,79029",666,"0,77000","0,67829","0,75743","0,88886","0,98286","0,99286"
,mq2,"0,90979","0,85667","0,87676","0,86464","0,90177","0,93725","0,98294","0,97571"
32,mq3,"0,94686","0,93616","0,94664","0,93795","0,94214","0,94428","0,98301","0,97108"
,mq4,"0,27878","0,44943","0,34572","0,44324","0,27412","0,35174",0,"0,08010"
,mq5,"0,80885","0,72690","0,74647","0,73771","0,80912","0,64200","0,65244","0,51929"
BD,Índice,IDMAP,IPCA,LAMP,LMDS,MDS,PBC,TSNE,UMAP
,mq1,"0,62486","0,51543","0,56657","0,52314",608,"0,74171","0,90257","0,96686"
,mq2,"0,86030","0,78709","0,83012","0,80816","0,85567","0,90966","0,97498","0,96422"
33,mq3,"0,92214","0,90757","0,93193","0,91994","0,92469","0,90024","0,96652","0,93554"
,mq4,"0,30585","0,48189","0,37781","0,46135","0,28586","0,33861","0,00595",0
,mq5,"0,74897","0,66358","0,71123","0,68532","0,78407","0,55598","0,58656","0,40356"
BD,Índice,IDMAP,IPCA,LAMP,LMDS,MDS,PBC,TSNE,UMAP
,mq1,"0,92571","0,91886","0,93371",928,"0,92829","0,91714","0,94429",1
,mq2,"0,81565","0,79981","0,81678","0,79563","0,80446","0,86856","0,94124","0,87093"
34,mq3,"0,89935","0,90784","0,91075","0,89979","0,88890","0,83503","0,91843","0,89646"
,mq4,"0,28581","0,43649","0,38220","0,44789","0,28139","0,27921","0,00303",0
,mq5,"0,79744","0,74076","0,74707","0,73415","0,79239","0,52158","0,66020","0,45729"
BD,Índice,IDMAP,IPCA,LAMP,LMDS,MDS,PBC,TSNE,UMAP
,mq1,"0,91943","0,71371","0,93629","0,90457","0,91714","0,87914","0,94143","0,99657"
,mq2,"0,84521","0,76243","0,82341","0,81846","0,84733","0,84619","0,94698","0,93687"
35,mq3,"0,91420","0,89674","0,92335","0,91969","0,91859","0,86505","0,94302","0,90520"
,mq4,"0,28724","0,49654","0,37540","0,43208","0,27315","0,27430",0,0
,mq5,"0,79662","0,62516","0,75692","0,73730","0,82297","0,56826","0,62517","0,38645"
BD,Índice,IDMAP,IPCA,LAMP,LMDS,MDS,PBC,TSNE,UMAP
,mq1,"0,92257","0,92143","0,91886","0,92914","0,91657","0,94143","0,96743","0,99743"
,mq2,"0,89335","0,87809","0,89405","0,88187","0,89201","0,89612","0,96345","0,94624"
36,mq3,"0,93213","0,93382","0,94237","0,93617","0,92489","0,91723","0,96317","0,93741"
,mq4,"0,23749","0,32969","0,29370","0,33169","0,23596","0,27890",0,0
,mq5,"0,89708","0,90121","0,90082","0,89962","0,89393","0,74909","0,81814","0,59990"
BD,Índice,IDMAP,IPCA,LAMP,LMDS,MDS,PBC,TSNE,UMAP
,mq1,"0,88686","0,73886","0,89086","0,80771","0,88686","0,89886","0,95343","0,99286"
,mq2,"0,89647","0,84127","0,89183","0,85524","0,89623","0,91508","0,96734","0,95610"
37,mq3,"0,93561","0,92694","0,94630","0,93089","0,93492","0,91872","0,96198","0,93437"
,mq4,"0,26195","0,43278","0,32247","0,40392","0,25449","0,31425",0,"0,10324"
,mq5,"0,84393","0,74823","0,83391","0,78686","0,85650","0,69460","0,72937","0,62362"
BD,Índice,IDMAP,IPCA,LAMP,LMDS,MDS,PBC,TSNE,UMAP
,mq1,"0,74029","0,65743","0,76057","0,68486","0,71886","0,84114","0,91686","0,95514"
,mq2,"0,87674","0,82608","0,86478","0,82899","0,87428","0,91261","0,96653","0,95589"
38,mq3,"0,92314","0,92078","0,93939","0,92704","0,93064","0,90521","0,96735","0,93039"
,mq4,"0,28391","0,44971","0,35690","0,43733","0,27636","0,26087",0,0
,mq5,"0,78713","0,70277","0,73982","0,71297","0,80858","0,56572","0,65783","0,40000"
BD,Índice,IDMAP,IPCA,LAMP,LMDS,MDS,PBC,TSNE,UMAP
,mq1,"0,85629","0,80000","0,86829",808,"0,84057","0,90171","0,94286","0,98000"
,mq2,"0,92361","0,90076","0,92359","0,90264","0,92470","0,94793","0,97711","0,96990"
39,mq3,"0,94984","0,94789","0,95784","0,94977","0,95090","0,94855","0,97754","0,95635"
,mq4,"0,23592","0,35411","0,28331","0,35400","0,23374","0,43812","0,00144",0
,mq5,"0,88992","0,85326","0,86944","0,85149","0,89284","0,74457","0,76714","0,56784"
BD,Índice,IDMAP,IPCA,LAMP,LMDS,MDS,PBC,TSNE,UMAP
,mq1,"0,80429","0,70771","0,81857","0,64143","0,82886","0,88314","0,95857","0,98857"
,mq2,"0,91389","0,86466","0,90624","0,84216","0,91934","0,92744","0,98141","0,97298"
40,mq3,"0,94850","0,94122","0,95693","0,93033","0,94602","0,93206","0,97974","0,96113"
,mq4,"0,28329","0,41843","0,31278","0,42427","0,26837","0,25377","0,00028","0,18235"
,mq5,"0,82850","0,74199","0,78202","0,76134","0,81629","0,62357","0,69426","0,48131"
BD,Índice,IDMAP,IPCA,LAMP,LMDS,MDS,PBC,TSNE,UMAP
,mq1,"0,62829","0,54229",662,"0,54057","0,64829","0,80886","0,94343","0,98743"
,mq2,"0,86813","0,81333","0,84821","0,82623","0,86658","0,92896","0,97799","0,97069"
41,mq3,"0,92808","0,92179","0,94005","0,92226","0,92740","0,92276","0,97455","0,95131"
,mq4,"0,30220","0,45806","0,36779","0,45865","0,29166","0,35896","0,00837","0,06404"
,mq5,"0,74367","0,68952","0,70942","0,69953","0,76889","0,55608","0,59880","0,43004"
BD,Índice,IDMAP,IPCA,LAMP,LMDS,MDS,PBC,TSNE,UMAP
,mq1,"0,54143","0,46943","0,56629","0,46543","0,54943","0,68571",866,"0,96286"
,mq2,"0,82815","0,78110","0,81350","0,78430","0,83965","0,88657","0,96794","0,96053"
42,mq3,"0,91753","0,91338","0,93103","0,91319","0,92255","0,88983","0,96127","0,92897"
,mq4,"0,30371","0,49654","0,38155","0,48135","0,29865","0,32576","0,00002",0
,mq5,"0,75130","0,61354","0,66340","0,63607","0,75155","0,48671","0,53225","0,37397"
BD,Índice,IDMAP,IPCA,LAMP,LMDS,MDS,PBC,TSNE,UMAP
,mq1,"0,89743","0,72686","0,88743",866,"0,88914",882,"0,93371",1
,mq2,"0,79354","0,74813","0,77669","0,76382","0,80625","0,78517","0,93682","0,90585"
43,mq3,"0,89145","0,88255","0,90047","0,89247","0,89123","0,82468","0,91105","0,87451"
,mq4,"0,31855","0,51289","0,43067","0,49331","0,29959","0,18059","0,01599",0
,mq5,"0,71336","0,62916","0,65751","0,63581","0,75018","0,45535","0,55740","0,34225"
BD,Índice,IDMAP,IPCA,LAMP,LMDS,MDS,PBC,TSNE,UMAP
,mq1,"0,90429","0,88743","0,91257","0,89429","0,91314","0,89371","0,94543","0,99057"
,mq2,"0,85899","0,82904","0,84388","0,83719","0,86172","0,86525","0,95044","0,93763"
44,mq3,"0,91838","0,91795","0,92552","0,91894","0,92024","0,88535","0,94311","0,90742"
,mq4,"0,27556","0,41734","0,35879","0,41598","0,26589","0,20582","0,00795","0,02170"
,mq5,"0,83007","0,77784","0,78778","0,77940","0,84138","0,59472","0,68954","0,51168"
BD,Índice,IDMAP,IPCA,LAMP,LMDS,MDS,PBC,TSNE,UMAP
,mq1,"0,89714",804,"0,85257",846,"0,90371","0,90771","0,94314",1
,mq2,"0,86993","0,82060","0,84260","0,84207","0,85966","0,90776","0,95890","0,93100"
45,mq3,"0,92415","0,91763","0,92449","0,92395","0,92476","0,90424","0,95381","0,92036"
,mq4,"0,28090","0,42949","0,36691","0,41531","0,26364","0,37004","0,01752",0
,mq5,"0,83028","0,75352","0,76992","0,77748","0,84425","0,61854","0,68305","0,53425"
BD,Índice,IDMAP,IPCA,LAMP,LMDS,MDS,PBC,TSNE,UMAP
,mq1,"0,77971","0,66229","0,81257","0,66229","0,76771","0,83714","0,92657",984
,mq2,"0,84161","0,80503","0,84609","0,80016","0,84111","0,88741","0,96470","0,93835"
46,mq3,"0,91394","0,90660","0,93158","0,90957","0,90677","0,88930","0,94212","0,93408"
,mq4,"0,29925","0,47395","0,37612","0,47016","0,29711","0,25775",0,"0,01714"
,mq5,"0,76508","0,67869","0,73948","0,67895","0,75934","0,53905","0,57956","0,41913"
BD,Índice,IDMAP,IPCA,LAMP,LMDS,MDS,PBC,TSNE,UMAP
,mq1,"0,82286","0,78429","0,82771","0,77371","0,82829","0,83971","0,93286","0,97914"
,mq2,"0,89163","0,86064","0,88253","0,85692","0,88841","0,92811","0,97116","0,96150"
47,mq3,"0,94346","0,94046","0,95073","0,93828","0,94406","0,91629","0,96825","0,93810"
,mq4,"0,26276","0,40314","0,32161","0,40428","0,25647","0,35130",0,"0,31372"
,mq5,"0,85159","0,77645","0,80961","0,77958","0,85369","0,64651","0,70279","0,50441"
BD,Índice,IDMAP,IPCA,LAMP,LMDS,MDS,PBC,TSNE,UMAP
,mq1,"0,68943","0,60829","0,69714","0,58457","0,70457","0,77629","0,93457",988
,mq2,"0,85978","0,81186","0,85017","0,79261","0,87036","0,88954","0,96528","0,96207"
48,mq3,"0,91931","0,91675","0,93163","0,90870","0,92612","0,88292","0,96108","0,92196"
,mq4,"0,29087","0,46560","0,38716","0,48671","0,28222","0,25127",0,"0,04851"
,mq5,"0,79195","0,70790","0,75176","0,66609","0,80004","0,55223","0,64396","0,42745"
BD,Índice,IDMAP,IPCA,LAMP,LMDS,MDS,PBC,TSNE,UMAP
,mq1,"0,67771","0,59771","0,69829",608,"0,70000","0,78257",866,"0,96543"
,mq2,"0,86004","0,79154","0,84640","0,80483","0,87619","0,91382","0,96311","0,95052"
49,mq3,"0,92947","0,90556","0,93808","0,91592","0,92840","0,89658","0,96046","0,90344"
,mq4,"0,29316","0,50262","0,37465","0,47282","0,28648","0,29514","0,02567",0
,mq5,"0,77832","0,64277","0,71940","0,67666","0,78559","0,53633","0,63295","0,34024"
BD,Índice,IDMAP,IPCA,LAMP,LMDS,MDS,PBC,TSNE,UMAP
,mq1,"0,73743","0,58343","0,71629","0,58143","0,72086",814,"0,91914","0,97857"
,mq2,"0,90489","0,81476","0,88850","0,82111","0,89482","0,92692","0,97875","0,97026"
50,mq3,"0,94482","0,92153","0,95325","0,93570","0,93935","0,92431","0,97630","0,93947"
,mq4,"0,28380","0,46062","0,32927","0,43754","0,27736","0,35047","0,00054","0,03303"
,mq5,"0,79845","0,69034","0,76931","0,70305","0,80065","0,60326","0,64892","0,39576"
BD,Índice,IDMAP,IPCA,LAMP,LMDS,MDS,PBC,TSNE,UMAP
,mq1,"0,45371","0,44429","0,46829","0,42114","0,46914","0,61457","0,71971","0,91543"
,mq2,"0,78969","0,75628","0,76164","0,74610","0,79434","0,89001","0,95341","0,93520"
